DEPTH	P_L_95	P_H_95	P_L_99	P_H_99
257	-0.319066147859922	0.32295719844358	-0.412451361867704	0.416342412451362
258	-0.313953488372093	0.321705426356589	-0.406976744186047	0.418604651162791
259	-0.332046332046332	0.312741312741313	-0.420849420849421	0.413127413127413
260	-0.319230769230769	0.315384615384615	-0.426923076923077	0.411538461538462
261	-0.318007662835249	0.32183908045977	-0.42911877394636	0.406130268199234
262	-0.320610687022901	0.320610687022901	-0.427480916030534	0.423664122137405
263	-0.32319391634981	0.315589353612167	-0.414448669201521	0.403041825095057
264	-0.314393939393939	0.321969696969697	-0.412878787878788	0.420454545454546
265	-0.328301886792453	0.313207547169811	-0.418867924528302	0.415094339622641
266	-0.319548872180451	0.319548872180451	-0.417293233082707	0.421052631578947
267	-0.318352059925094	0.318352059925094	-0.411985018726592	0.408239700374532
268	-0.317164179104478	0.32089552238806	-0.432835820895522	0.417910447761194
269	-0.319702602230483	0.323420074349442	-0.420074349442379	0.420074349442379
270	-0.322222222222222	0.322222222222222	-0.422222222222222	0.418518518518519
271	-0.317343173431734	0.317343173431734	-0.402214022140221	0.431734317343173
272	-0.316176470588235	0.316176470588235	-0.419117647058823	0.415441176470588
273	-0.318681318681319	0.322344322344322	-0.428571428571429	0.413919413919414
274	-0.317518248175182	0.31021897810219	-0.408759124087591	0.408759124087591
275	-0.32	0.32	-0.407272727272727	0.418181818181818
276	-0.318840579710145	0.318840579710145	-0.41304347826087	0.420289855072464
277	-0.324909747292419	0.317689530685921	-0.411552346570397	0.418772563176895
278	-0.320143884892086	0.316546762589928	-0.41726618705036	0.410071942446043
279	-0.318996415770609	0.315412186379928	-0.426523297491039	0.415770609318996
280	-0.314285714285714	0.325	-0.425	0.417857142857143
281	-0.323843416370107	0.320284697508897	-0.423487544483986	0.409252669039146
282	-0.326241134751773	0.322695035460993	-0.429078014184397	0.418439716312057
283	-0.325088339222615	0.321554770318021	-0.434628975265018	0.420494699646643
284	-0.323943661971831	0.313380281690141	-0.419014084507042	0.408450704225352
285	-0.326315789473684	0.32280701754386	-0.424561403508772	0.424561403508772
286	-0.318181818181818	0.318181818181818	-0.426573426573427	0.409090909090909
287	-0.313588850174216	0.320557491289199	-0.407665505226481	0.421602787456446
288	-0.322916666666667	0.326388888888889	-0.430555555555556	0.413194444444444
289	-0.318339100346021	0.321799307958477	-0.408304498269896	0.418685121107266
290	-0.310344827586207	0.324137931034483	-0.413793103448276	0.427586206896552
291	-0.319587628865979	0.326460481099656	-0.412371134020619	0.422680412371134
292	-0.318493150684931	0.315068493150685	-0.410958904109589	0.414383561643836
293	-0.31740614334471	0.31740614334471	-0.419795221843003	0.426621160409556
294	-0.316326530612245	0.326530612244898	-0.428571428571429	0.421768707482993
295	-0.315254237288136	0.325423728813559	-0.420338983050847	0.410169491525424
296	-0.320945945945946	0.314189189189189	-0.425675675675676	0.405405405405405
297	-0.316498316498316	0.326599326599327	-0.414141414141414	0.417508417508417
298	-0.318791946308725	0.322147651006711	-0.406040268456376	0.426174496644295
299	-0.31438127090301	0.31438127090301	-0.408026755852843	0.414715719063545
300	-0.32	0.323333333333333	-0.413333333333333	0.416666666666667
